"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "LAI_TYPE", "LAI_COMMENT", "LAI_TOT", "LAI_CLUMP", "LAI_METHOD", "LAI_APPROACH", "LAI_DATE", "LAI_U", "LAI_TOT_SPATIAL_VARIABILITY", "LAI_O_DEC", "LAI_O_DEC_SPATIAL_REP_NUMBER", "LAI_O_DEC_SPATIAL_VARIABILITY", "LAI_O_EVG", "LAI_O_EVG_SPATIAL_VARIABILITY", "LAI_U_SPATIAL_REP_NUMBER", "LAI_U_SPATIAL_VARIABILITY", "LAI_TOT_SPATIAL_REP_NUMBER", "LAI_DATE_UNC", 
"US-Ha1", "17939", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20071030", , , "0.81", "33", "0.28", , , , , , , 
"US-Ha1", "17943", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20071119", , , "0.3", "33", "0.16", , , , , , , 
"US-Ha1", "17947", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20071214", , , "0.07", "33", "0.12", , , , , , , 
"US-Ha1", "17951", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20080423", , , "0", "33", "0.02", , , , , , , 
"US-Ha1", "17958", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20080513", , , "1.03", "33", "0.24", , , , , , , 
"US-Ha1", "17962", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20080529", , , "2.94", "33", "0.71", , , , , , , 
"US-Ha1", "17966", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20080625", , , "3.69", "33", "0.73", , , , , , , 
"US-Ha1", "17970", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20080714", , , "3.85", "33", "0.71", , , , , , , 
"US-Ha1", "17974", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20080807", , , "3.6", "33", "0.73", , , , , , , 
"US-Ha1", "17978", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20080908", , , "3.55", "33", "0.65", , , , , , , 
"US-Ha1", "17982", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20081002", , , "3.11", "33", "0.58", , , , , , , 
"US-Ha1", "17986", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20081015", , , "2.19", "33", "0.48", , , , , , , 
"US-Ha1", "17990", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20081027", , , "1.19", "33", "0.35", , , , , , , 
"US-Ha1", "17994", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20081103", , , "0.87", "33", "0.3", , , , , , , 
"US-Ha1", "17998", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20081121", , , "0.2", "33", "0.14", , , , , , , 
"US-Ha1", "18002", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090409", , , "0.01", "33", "0.04", , , , , , , 
"US-Ha1", "18006", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090506", , , "0.32", "33", "0.16", , , , , , , 
"US-Ha1", "18010", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090514", , , "0.96", "33", "0.32", , , , , , , 
"US-Ha1", "18014", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090520", , , "1.91", "33", "0.44", , , , , , , 
"US-Ha1", "18018", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090601", , , "2.47", "33", "0.56", , , , , , , 
"US-Ha1", "18022", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090625", , , "2.83", "33", "0.57", , , , , , , 
"US-Ha1", "18026", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090709", , , "2.97", "33", "0.55", , , , , , , 
"US-Ha1", "18030", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090806", , , "2.99", "33", "0.48", , , , , , , 
"US-Ha1", "18034", "GRP_LAI", "LAI", , , , , "Deciduous LAI is computed by taking the diffrence between the PAI at each plot/sample date and the minimum plot PAI for an individual year (which is assumed to be the total branch and conifer area). All measurements are taken using an LAI-2000 instrument held above the user's head (~2m above the ground). Raw data and a methods description are located at ftp.as.harvard.edu/pub/nigec/HU_Wofsy/hf_data/ecological_data.", "20090909", , , "2.93", "33", "0.48", , , , , , , 
