"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "SWC", "SWC_UNIT", "SWC_PROFILE_ZERO_REF", "SWC_PROFILE_MIN", "SWC_PROFILE_MAX", "SWC_DATE", "SWC_SPATIAL_VARIABILITY", "SWC_SPATIAL_REP_NUMBER", "SWC_APPROACH", 
"US-Var", "21185", "GRP_SWC", "2.8", "Volumetric", , "0", "15", "20030613", "0.14142135624", "2", , 
"US-Var", "21186", "GRP_SWC", "7.6166666667", "Volumetric", , "15", "30", "20030613", "2.5220141862", "2", , 
"US-Var", "21187", "GRP_SWC", "12.783333333", "Volumetric", , "30", "45", "20030613", "2.8519973508", "2", , 
"US-Var", "21188", "GRP_SWC", "19.65", "Volumetric", , "45", "60", "20030613", "0.49497474683", "2", , 
"US-Var", "21189", "GRP_SWC", "2.9", "Volumetric", , "0", "15", "20030620", "0.70710678119", "2", , 
"US-Var", "21190", "GRP_SWC", "7.45", "Volumetric", , "15", "30", "20030620", "2.7577164466", "2", , 
"US-Var", "21191", "GRP_SWC", "12.716666667", "Volumetric", , "30", "45", "20030620", "3.0876996112", "2", , 
"US-Var", "21192", "GRP_SWC", "19.45", "Volumetric", , "45", "60", "20030620", "0.58925565099", "2", , 
"US-Var", "21193", "GRP_SWC", "2.3666666667", "Volumetric", , "0", "15", "20030627", "0.65996632911", "2", , 
"US-Var", "21194", "GRP_SWC", "7.6333333333", "Volumetric", , "15", "30", "20030627", "2.2156012477", "2", , 
"US-Var", "21195", "GRP_SWC", "13.183333333", "Volumetric", , "30", "45", "20030627", "2.8048568987", "2", , 
"US-Var", "21196", "GRP_SWC", "19.433333333", "Volumetric", , "45", "60", "20030627", "0.94280904158", "2", , 
"US-Var", "21197", "GRP_SWC", "1.45", "Volumetric", , "0", "15", "20030703", "0.25927248644", "2", , 
"US-Var", "21198", "GRP_SWC", "8.05", "Volumetric", , "15", "30", "20030703", "2.4748737342", "2", , 
"US-Var", "21199", "GRP_SWC", "12.75", "Volumetric", , "30", "45", "20030703", "2.0034692134", "2", , 
"US-Var", "21200", "GRP_SWC", "19.533333333", "Volumetric", , "45", "60", "20030703", "0.61282587703", "2", , 
"US-Var", "21201", "GRP_SWC", "1.2", "Volumetric", , "0", "15", "20030711", "0.98994949366", "2", , 
"US-Var", "21202", "GRP_SWC", "8.45", "Volumetric", , "15", "30", "20030711", "2.0506096654", "2", , 
"US-Var", "21203", "GRP_SWC", "12.9", "Volumetric", , "30", "45", "20030711", "2.7341462206", "2", , 
"US-Var", "21204", "GRP_SWC", "19.4", "Volumetric", , "45", "60", "20030711", "0.80138768534", "2", , 
"US-Var", "21205", "GRP_SWC", "1.85", "Volumetric", , "0", "15", "20030717", "0.02357022604", "2", , 
"US-Var", "21206", "GRP_SWC", "8.1166666667", "Volumetric", , "15", "30", "20030717", "2.9462782549", "2", , 
"US-Var", "21207", "GRP_SWC", "13.05", "Volumetric", , "30", "45", "20030717", "2.6162950904", "2", , 
"US-Var", "21208", "GRP_SWC", "20.283333333", "Volumetric", , "45", "60", "20030717", "1.4849242405", "2", , 
"US-Var", "21209", "GRP_SWC", "2.45", "Volumetric", , "0", "15", "20030725", "2.2391714738", "2", , 
"US-Var", "21210", "GRP_SWC", "7.9166666667", "Volumetric", , "15", "30", "20030725", "2.5220141862", "2", , 
"US-Var", "21211", "GRP_SWC", "12.95", "Volumetric", , "30", "45", "20030725", "2.7577164466", "2", , 
"US-Var", "21212", "GRP_SWC", "20.75", "Volumetric", , "45", "60", "20030725", "0.63639610307", "2", , 
"US-Var", "21213", "GRP_SWC", "1.05", "Volumetric", , "0", "15", "20030731", "1.1313708499", "2", , 
"US-Var", "21214", "GRP_SWC", "8.175", "Volumetric", , "15", "30", "20030731", "2.8637824638", "2", , 
"US-Var", "21215", "GRP_SWC", "12.8", "Volumetric", , "30", "45", "20030731", "3.3234018716", "2", , 
"US-Var", "21216", "GRP_SWC", "20.8", "Volumetric", , "45", "60", "20030731", "0.70710678119", "2", , 
"US-Var", "21217", "GRP_SWC", "4.3666666667", "Volumetric", , "0", "15", "20030806", "2.3098821519", "2", , 
"US-Var", "21218", "GRP_SWC", "9.4833333333", "Volumetric", , "15", "30", "20030806", "3.7948063924", "2", , 
"US-Var", "21219", "GRP_SWC", "13", "Volumetric", , "30", "45", "20030806", "2.1684607956", "2", , 
"US-Var", "21220", "GRP_SWC", "19.966666667", "Volumetric", , "45", "60", "20030806", "1.4613540145", "2", , 
"US-Var", "21221", "GRP_SWC", "3.4166666667", "Volumetric", , "0", "15", "20030816", "0.25927248644", "2", , 
"US-Var", "21222", "GRP_SWC", "9.55", "Volumetric", , "15", "30", "20030816", "3.3234018716", "2", , 
"US-Var", "21223", "GRP_SWC", "12.916666667", "Volumetric", , "30", "45", "20030816", "3.1819805153", "2", , 
"US-Var", "21224", "GRP_SWC", "20.15", "Volumetric", , "45", "60", "20030816", "0.77781745931", "2", , 
"US-Var", "21225", "GRP_SWC", "3.4", "Volumetric", , "0", "15", "20030905", "1.4142135624", "2", , 
"US-Var", "21226", "GRP_SWC", "9.225", "Volumetric", , "15", "30", "20030905", "3.2880465325", "2", , 
"US-Var", "21227", "GRP_SWC", "13.025", "Volumetric", , "30", "45", "20030905", "2.5102290732", "2", , 
"US-Var", "21228", "GRP_SWC", "20.2", "Volumetric", , "45", "60", "20030905", "0.28284271247", "2", , 
"US-Var", "21229", "GRP_SWC", "2.0166666667", "Volumetric", , "0", "15", "20031002", "0.54211519891", "2", , 
"US-Var", "21230", "GRP_SWC", "8.55", "Volumetric", , "15", "30", "20031002", "3.1819805153", "2", , 
"US-Var", "21231", "GRP_SWC", "13.283333333", "Volumetric", , "30", "45", "20031002", "2.8048568987", "2", , 
"US-Var", "21232", "GRP_SWC", "20.133333333", "Volumetric", , "45", "60", "20031002", "1.178511302", "2", , 
"US-Var", "21233", "GRP_SWC", "1.6833333333", "Volumetric", , "0", "15", "20031024", "0.44783429475", "2", , 
"US-Var", "21234", "GRP_SWC", "8.6", "Volumetric", , "15", "30", "20031024", "3.3941125497", "2", , 
"US-Var", "21235", "GRP_SWC", "13.183333333", "Volumetric", , "30", "45", "20031024", "2.6634355425", "2", , 
"US-Var", "21236", "GRP_SWC", "19.35", "Volumetric", , "45", "60", "20031024", "0.35355339059", "2", , 
"US-Var", "21237", "GRP_SWC", "12.8", "Volumetric", , "0", "15", "20031107", "2.8284271247", "2", , 
"US-Var", "21238", "GRP_SWC", "11.35", "Volumetric", , "15", "30", "20031107", "2.4748737342", "2", , 
"US-Var", "21239", "GRP_SWC", "12.533333333", "Volumetric", , "30", "45", "20031107", "2.6398653164", "2", , 
"US-Var", "21240", "GRP_SWC", "17.808333333", "Volumetric", , "45", "60", "20031107", "0.48318963381", "2", , 
"US-Var", "21241", "GRP_SWC", "13.529166667", "Volumetric", , "0", "15", "20031110", "0.13552879973", "2", , 
"US-Var", "21242", "GRP_SWC", "20.4375", "Volumetric", , "15", "30", "20031110", "1.9268659787", "2", , 
"US-Var", "21243", "GRP_SWC", "15.058333333", "Volumetric", , "30", "45", "20031110", "0.55390031193", "2", , 
"US-Var", "21244", "GRP_SWC", "18.658333333", "Volumetric", , "45", "60", "20031110", "0.71889189421", "2", , 
"US-Var", "21245", "GRP_SWC", "11.033333333", "Volumetric", , "0", "15", "20031119", "1.5084944665", "2", , 
"US-Var", "21246", "GRP_SWC", "19.775", "Volumetric", , "15", "30", "20031119", "3.3587572106", "2", , 
"US-Var", "21247", "GRP_SWC", "17.391666667", "Volumetric", , "30", "45", "20031119", "1.6381307097", "2", , 
"US-Var", "21248", "GRP_SWC", "20.358333333", "Volumetric", , "45", "60", "20031119", "0.27105759945", "2", , 
"US-Var", "21249", "GRP_SWC", "11.866666667", "Volumetric", , "0", "15", "20031206", "3.4883934539", "2", , 
"US-Var", "21250", "GRP_SWC", "19.9", "Volumetric", , "15", "30", "20031206", "3.2526911935", "2", , 
"US-Var", "21251", "GRP_SWC", "17.383333333", "Volumetric", , "30", "45", "20031206", "1.8620478571", "2", , 
"US-Var", "21252", "GRP_SWC", "21.4", "Volumetric", , "45", "60", "20031206", "0.98994949366", "2", , 
"US-Var", "21253", "GRP_SWC", "23.916666667", "Volumetric", , "0", "15", "20031215", "6.4818121609", "2", , 
"US-Var", "21254", "GRP_SWC", "29.4", "Volumetric", , "15", "30", "20031215", "2.6870057685", "2", , 
"US-Var", "21255", "GRP_SWC", "29.183333333", "Volumetric", , "30", "45", "20031215", "2.2863119258", "2", , 
"US-Var", "21256", "GRP_SWC", "34.925", "Volumetric", , "45", "60", "20031215", "0.45961940777", "2", , 
"US-Var", "21257", "GRP_SWC", "19.85", "Volumetric", , "0", "15", "20031219", "7.9903066274", "2", , 
"US-Var", "21258", "GRP_SWC", "28.05", "Volumetric", , "15", "30", "20031219", "2.7577164466", "2", , 
"US-Var", "21259", "GRP_SWC", "28.1", "Volumetric", , "30", "45", "20031219", "1.5556349186", "2", , 
"US-Var", "21260", "GRP_SWC", "34", "Volumetric", , "45", "60", "20031219", "0.42426406871", "2", , 
"US-Var", "21261", "GRP_SWC", "26.633333333", "Volumetric", , "0", "15", "20031231", "2.3098821519", "2", , 
"US-Var", "21262", "GRP_SWC", "29.066666667", "Volumetric", , "15", "30", "20031231", "2.7812866727", "2", , 
"US-Var", "21263", "GRP_SWC", "29.666666667", "Volumetric", , "30", "45", "20031231", "1.6027753707", "2", , 
"US-Var", "21264", "GRP_SWC", "34.766666667", "Volumetric", , "45", "60", "20031231", "0.047140452079", "2", , 
"US-Var", "21265", "GRP_SWC", "37.4", "Volumetric", , "0", "15", "20040108", , "1", , 
"US-Var", "21266", "GRP_SWC", "47.4", "Volumetric", , "15", "30", "20040108", , "1", , 
"US-Var", "21267", "GRP_SWC", "37.3", "Volumetric", , "30", "45", "20040108", , "1", , 
"US-Var", "21268", "GRP_SWC", "39", "Volumetric", , "45", "60", "20040108", , "1", , 
"US-Var", "21269", "GRP_SWC", "25.4", "Volumetric", , "0", "15", "20040123", "0.35355339059", "2", , 
"US-Var", "21270", "GRP_SWC", "28.175", "Volumetric", , "15", "30", "20040123", "3.570889245", "2", , 
"US-Var", "21271", "GRP_SWC", "27.5", "Volumetric", , "30", "45", "20040123", "2.7577164466", "2", , 
"US-Var", "21272", "GRP_SWC", "34.4", "Volumetric", , "45", "60", "20040123", "0.14142135624", "2", , 
"US-Var", "21273", "GRP_SWC", "31", "Volumetric", , "0", "15", "20040130", "1.4849242405", "2", , 
"US-Var", "21274", "GRP_SWC", "29.5", "Volumetric", , "15", "30", "20040130", "3.3234018716", "2", , 
"US-Var", "21275", "GRP_SWC", "29.45", "Volumetric", , "30", "45", "20040130", "1.4849242405", "2", , 
"US-Var", "21276", "GRP_SWC", "34.75", "Volumetric", , "45", "60", "20040130", "0.49497474683", "2", , 
"US-Var", "21277", "GRP_SWC", "27.033333333", "Volumetric", , "0", "15", "20040305", "5.8925565099", "2", , 
"US-Var", "21278", "GRP_SWC", "28.75", "Volumetric", , "15", "30", "20040305", "3.1819805153", "2", , 
"US-Var", "21279", "GRP_SWC", "29.083333333", "Volumetric", , "30", "45", "20040305", "2.2863119258", "2", , 
"US-Var", "21280", "GRP_SWC", "35.416666667", "Volumetric", , "45", "60", "20040305", "0.40069384267", "2", , 
"US-Var", "21281", "GRP_SWC", "19.033333333", "Volumetric", , "0", "15", "20040321", "0.80138768534", "2", , 
"US-Var", "21282", "GRP_SWC", "25.566666667", "Volumetric", , "15", "30", "20040321", "1.7441967269", "2", , 
"US-Var", "21283", "GRP_SWC", "25.016666667", "Volumetric", , "30", "45", "20040321", "2.1920310217", "2", , 
"US-Var", "21284", "GRP_SWC", "33.283333333", "Volumetric", , "45", "60", "20040321", "0.40069384267", "2", , 
"US-Var", "21285", "GRP_SWC", "7.55", "Volumetric", , "0", "15", "20040325", , "2", , 
"US-Var", "21286", "GRP_SWC", "18.95", "Volumetric", , "15", "30", "20040325", , "2", , 
"US-Var", "21287", "GRP_SWC", "21", "Volumetric", , "30", "45", "20040325", , "2", , 
"US-Var", "21288", "GRP_SWC", "26.5", "Volumetric", , "45", "60", "20040325", , "2", , 
"US-Var", "21289", "GRP_SWC", "4.55", "Volumetric", , "0", "15", "20040409", "0.070710678119", "2", , 
"US-Var", "21290", "GRP_SWC", "11.016666667", "Volumetric", , "15", "30", "20040409", "1.8620478571", "2", , 
"US-Var", "21291", "GRP_SWC", "15.433333333", "Volumetric", , "30", "45", "20040409", "0.98994949366", "2", , 
"US-Var", "21292", "GRP_SWC", "19.966666667", "Volumetric", , "45", "60", "20040409", "0.51854497287", "2", , 
"US-Var", "21293", "GRP_SWC", "3.8", "Volumetric", , "0", "15", "20040423", "0.91923881554", "2", , 
"US-Var", "21294", "GRP_SWC", "7.025", "Volumetric", , "15", "30", "20040423", "2.368807717", "2", , 
"US-Var", "21295", "GRP_SWC", "11.025", "Volumetric", , "30", "45", "20040423", "2.368807717", "2", , 
"US-Var", "21296", "GRP_SWC", "15.375", "Volumetric", , "45", "60", "20040423", "1.0960155108", "2", , 
"US-Var", "21297", "GRP_SWC", "2.95", "Volumetric", , "0", "15", "20040506", "0.28284271247", "2", , 
"US-Var", "21298", "GRP_SWC", "5.825", "Volumetric", , "15", "30", "20040506", "2.1566756826", "2", , 
"US-Var", "21299", "GRP_SWC", "8.55", "Volumetric", , "30", "45", "20040506", "2.4748737342", "2", , 
"US-Var", "21300", "GRP_SWC", "12.6", "Volumetric", , "45", "60", "20040506", "0.14142135624", "2", , 
"US-Var", "21301", "GRP_SWC", "3.75", "Volumetric", , "0", "15", "20040522", "1.9091883092", "2", , 
"US-Var", "21302", "GRP_SWC", "5.7", "Volumetric", , "15", "30", "20040522", "2.5455844123", "2", , 
"US-Var", "21303", "GRP_SWC", "7.7", "Volumetric", , "30", "45", "20040522", "2.1213203436", "2", , 
"US-Var", "21304", "GRP_SWC", "12.65", "Volumetric", , "45", "60", "20040522", "1.3435028843", "2", , 
"US-Var", "21305", "GRP_SWC", "5.9", "Volumetric", , "0", "15", "20040607", "3.5355339059", "2", , 
"US-Var", "21306", "GRP_SWC", "5.45", "Volumetric", , "15", "30", "20040607", "2.3334523779", "2", , 
"US-Var", "21307", "GRP_SWC", "8.35", "Volumetric", , "30", "45", "20040607", "2.3334523779", "2", , 
"US-Var", "21308", "GRP_SWC", "13", "Volumetric", , "45", "60", "20040607", "1.1313708499", "2", , 
"US-Var", "21309", "GRP_SWC", "4.55", "Volumetric", , "0", "15", "20040708", "3.4176827757", "2", , 
"US-Var", "21310", "GRP_SWC", "4.6666666667", "Volumetric", , "15", "30", "20040708", "2.5927248644", "2", , 
"US-Var", "21311", "GRP_SWC", "9.5666666667", "Volumetric", , "30", "45", "20040708", "0.18856180832", "2", , 
"US-Var", "21312", "GRP_SWC", "12.983333333", "Volumetric", , "45", "60", "20040708", "0.070710678119", "2", , 
"US-Var", "21313", "GRP_SWC", "4.875", "Volumetric", , "0", "15", "20040721", "2.6516504294", "2", , 
"US-Var", "21314", "GRP_SWC", "4.475", "Volumetric", , "15", "30", "20040721", "3.2173358544", "2", , 
"US-Var", "21315", "GRP_SWC", "8.025", "Volumetric", , "30", "45", "20040721", "3.0759144982", "2", , 
"US-Var", "21316", "GRP_SWC", "14.675", "Volumetric", , "45", "60", "20040721", "1.6617009358", "2", , 
"US-Var", "21317", "GRP_SWC", "4.5", "Volumetric", , "0", "15", "20040805", "0.80138768534", "2", , 
"US-Var", "21318", "GRP_SWC", "4.2333333333", "Volumetric", , "15", "30", "20040805", "2.7341462206", "2", , 
"US-Var", "21319", "GRP_SWC", "9.3", "Volumetric", , "30", "45", "20040805", "0.14142135624", "2", , 
"US-Var", "21320", "GRP_SWC", "12.9", "Volumetric", , "45", "60", "20040805", "0.84852813742", "2", , 
"US-Var", "21321", "GRP_SWC", "2.6166666667", "Volumetric", , "0", "15", "20040817", "2.4277332821", "2", , 
"US-Var", "21322", "GRP_SWC", "3.55", "Volumetric", , "15", "30", "20040817", "1.9091883092", "2", , 
"US-Var", "21323", "GRP_SWC", "9.05", "Volumetric", , "30", "45", "20040817", "0.35355339059", "2", , 
"US-Var", "21324", "GRP_SWC", "12.866666667", "Volumetric", , "45", "60", "20040817", "1.0370899457", "2", , 
"US-Var", "21325", "GRP_SWC", "6.15", "Volumetric", , "0", "15", "20040908", "7.0474975858", "2", , 
"US-Var", "21326", "GRP_SWC", "3.8333333333", "Volumetric", , "15", "30", "20040908", "1.8856180832", "2", , 
"US-Var", "21327", "GRP_SWC", "8.0166666667", "Volumetric", , "30", "45", "20040908", "2.2391714738", "2", , 
"US-Var", "21328", "GRP_SWC", "13.2", "Volumetric", , "45", "60", "20040908", "0.70710678119", "2", , 
"US-Var", "21329", "GRP_SWC", "5.975", "Volumetric", , "0", "15", "20040921", "3.2173358544", "2", , 
"US-Var", "21330", "GRP_SWC", "2.425", "Volumetric", , "15", "30", "20040921", "1.803122292", "2", , 
"US-Var", "21331", "GRP_SWC", "8.975", "Volumetric", , "30", "45", "20040921", "0.60104076401", "2", , 
"US-Var", "21332", "GRP_SWC", "13.1", "Volumetric", , "45", "60", "20040921", , "2", , 
"US-Var", "21333", "GRP_SWC", "2.925", "Volumetric", , "0", "15", "20041013", "0.31819805153", "2", , 
"US-Var", "21334", "GRP_SWC", "3.625", "Volumetric", , "15", "30", "20041013", "2.4395183951", "2", , 
"US-Var", "21335", "GRP_SWC", "9.275", "Volumetric", , "30", "45", "20041013", "1.0253048327", "2", , 
"US-Var", "21336", "GRP_SWC", "12.125", "Volumetric", , "45", "60", "20041013", "0.60104076401", "2", , 
"US-Var", "21337", "GRP_SWC", "15.45", "Volumetric", , "0", "15", "20041103", "6.2932503526", "2", , 
"US-Var", "21338", "GRP_SWC", "23.633333333", "Volumetric", , "15", "30", "20041103", "4.8554665641", "2", , 
"US-Var", "21339", "GRP_SWC", "22.983333333", "Volumetric", , "30", "45", "20041103", "2.4277332821", "2", , 
"US-Var", "21340", "GRP_SWC", "19.5", "Volumetric", , "45", "60", "20041103", "2.357022604", "2", , 
"US-Var", "21341", "GRP_SWC", "20.425", "Volumetric", , "0", "15", "20041120", "3.6415999231", "2", , 
"US-Var", "21342", "GRP_SWC", "26.95", "Volumetric", , "15", "30", "20041120", "3.6769552622", "2", , 
"US-Var", "21343", "GRP_SWC", "28.225", "Volumetric", , "30", "45", "20041120", "0.1767766953", "2", , 
"US-Var", "21344", "GRP_SWC", "32.725", "Volumetric", , "45", "60", "20041120", "3.1466251763", "2", , 
"US-Var", "21345", "GRP_SWC", "22.7", "Volumetric", , "0", "15", "20041128", "4.8083261121", "2", , 
"US-Var", "21346", "GRP_SWC", "28.35", "Volumetric", , "15", "30", "20041128", "3.1819805153", "2", , 
"US-Var", "21347", "GRP_SWC", "29.7", "Volumetric", , "30", "45", "20041128", , "2", , 
"US-Var", "21348", "GRP_SWC", "32.9", "Volumetric", , "45", "60", "20041128", "3.1112698372", "2", , 
"US-Var", "21349", "GRP_SWC", "20.066666667", "Volumetric", , "0", "15", "20041212", "9.4752308679", "2", , 
"US-Var", "21350", "GRP_SWC", "28.15", "Volumetric", , "15", "30", "20041212", "2.3334523779", "2", , 
"US-Var", "21351", "GRP_SWC", "28.933333333", "Volumetric", , "30", "45", "20041212", "0.18856180832", "2", , 
"US-Var", "21352", "GRP_SWC", "32.6", "Volumetric", , "45", "60", "20041212", "2.4984439602", "2", , 
"US-Var", "21353", "GRP_SWC", "21.95", "Volumetric", , "0", "15", "20041215", "6.1518289963", "2", , 
"US-Var", "21354", "GRP_SWC", "27.75", "Volumetric", , "15", "30", "20041215", "3.1819805153", "2", , 
"US-Var", "21355", "GRP_SWC", "29.5", "Volumetric", , "30", "45", "20041215", "0.80138768534", "2", , 
"US-Var", "21356", "GRP_SWC", "33.116666667", "Volumetric", , "45", "60", "20041215", "2.9462782549", "2", , 
"US-Var", "21357", "GRP_SWC", "15.316666667", "Volumetric", , "0", "15", "20041226", "9.6873629023", "2", , 
"US-Var", "21358", "GRP_SWC", "26.733333333", "Volumetric", , "15", "30", "20041226", "2.7812866727", "2", , 
"US-Var", "21359", "GRP_SWC", "28.05", "Volumetric", , "30", "45", "20041226", "1.0135197197", "2", , 
"US-Var", "21360", "GRP_SWC", "31.65", "Volumetric", , "45", "60", "20041226", "2.6634355425", "2", , 
"US-Var", "21361", "GRP_SWC", "24.583333333", "Volumetric", , "0", "15", "20050117", "11.00729556", "2", , 
"US-Var", "21362", "GRP_SWC", "28.516666667", "Volumetric", , "15", "30", "20050117", "3.559104132", "2", , 
"US-Var", "21363", "GRP_SWC", "30.133333333", "Volumetric", , "30", "45", "20050117", "0.047140452079", "2", , 
"US-Var", "21364", "GRP_SWC", "33.15", "Volumetric", , "45", "60", "20050117", "2.2391714738", "2", , 
"US-Var", "21365", "GRP_SWC", "26.583333333", "Volumetric", , "0", "15", "20050127", "10.53589104", "2", , 
"US-Var", "21366", "GRP_SWC", "28.1", "Volumetric", , "15", "30", "20050127", "4.9497474683", "2", , 
"US-Var", "21367", "GRP_SWC", "30.6", "Volumetric", , "30", "45", "20050127", "0.70710678119", "2", , 
"US-Var", "21368", "GRP_SWC", "33.816666667", "Volumetric", , "45", "60", "20050127", "3.4176827757", "2", , 
"US-Var", "21369", "GRP_SWC", "23.5", "Volumetric", , "0", "15", "20050208", "13.010764774", "2", , 
"US-Var", "21370", "GRP_SWC", "28.55", "Volumetric", , "15", "30", "20050208", "2.6162950904", "2", , 
"US-Var", "21371", "GRP_SWC", "29.6", "Volumetric", , "30", "45", "20050208", "0.18856180832", "2", , 
"US-Var", "21372", "GRP_SWC", "33.016666667", "Volumetric", , "45", "60", "20050208", "3.0876996112", "2", , 
"US-Var", "21373", "GRP_SWC", "22.083333333", "Volumetric", , "0", "15", "20050226", "6.0575480922", "2", , 
"US-Var", "21374", "GRP_SWC", "27.7", "Volumetric", , "15", "30", "20050226", "3.2526911935", "2", , 
